"10","1","15","2223415190d2508d5e4aa60fe455ffbe","0000-00-00 00:00:00","2010-10-04 14:11:46","62",,"62","a:16:{s:3:""UID"";s:32:""2223415190d2508d5e4aa60fe455ffbe"";s:11:""X-EXTRAINFO"";s:0:"""";s:8:""LOCATION"";s:70:""Room 23AD04, Department of Sociology, University of Surrey, Guildford "";s:11:""allDayEvent"";s:3:""off"";s:7:""CONTACT"";s:0:"""";s:11:""DESCRIPTION"";s:0:"""";s:12:""publish_down"";s:10:""2010-03-23"";s:10:""publish_up"";s:10:""2010-03-23"";s:7:""SUMMARY"";s:50:""Elio Marchione (CRESS): Grand Corruption and Power"";s:11:""X-CREATEDBY"";i:62;s:7:""DTSTART"";i:1269347400;s:5:""DTEND"";i:1269352800;s:5:""RRULE"";a:4:{s:4:""FREQ"";s:4:""none"";s:5:""COUNT"";i:1;s:8:""INTERVAL"";s:1:""1"";s:5:""BYDAY"";s:2:""TU"";}s:8:""MULTIDAY"";s:1:""1"";s:9:""NOENDTIME"";s:1:""0"";s:7:""X-COLOR"";s:0:"""";}",,"10","1","0"
"11","1","15","ab6b31fe5b0360bd0fe90f7bbf4ff45f","0000-00-00 00:00:00","2010-10-04 14:13:20","62",,"62","a:16:{s:3:""UID"";s:32:""ab6b31fe5b0360bd0fe90f7bbf4ff45f"";s:11:""X-EXTRAINFO"";s:0:"""";s:8:""LOCATION"";s:70:""Room 23AD04, Department of Sociology, University of Surrey, Guildford "";s:11:""allDayEvent"";s:3:""off"";s:7:""CONTACT"";s:0:"""";s:11:""DESCRIPTION"";s:788:""<p>In his talk, Simon would like to share two new models on which he is currently working. Both are small, simple and stylized representations. The first deals with questions of vicarious learning, transactive memory and trust in system of two agents (at a later date an N agent model will be tested). Trust is modeled as the belief that another person's advice can be relied on and this belief is seen as no different from other beliefs about the state of the real world. The second model builds on a prequel (Rodan ,2008), a model of network learning. Its focus is on 'defensive' learning heuristics in an environment in which some agents, not readily identifiable, employ 'tertius strategies' (Burt 1999, 2000) that makes it  problematic to rely on the information they  provide.</p>"";s:12:""publish_down"";s:10:""2010-03-09"";s:10:""publish_up"";s:10:""2010-03-09"";s:7:""SUMMARY"";s:75:""Simon Rodan (San José State University): Simple models of network learning"";s:11:""X-CREATEDBY"";i:62;s:7:""DTSTART"";i:1268137800;s:5:""DTEND"";i:1268143200;s:5:""RRULE"";a:4:{s:4:""FREQ"";s:4:""none"";s:5:""COUNT"";i:1;s:8:""INTERVAL"";s:1:""1"";s:5:""BYDAY"";s:2:""TU"";}s:8:""MULTIDAY"";s:1:""1"";s:9:""NOENDTIME"";s:1:""0"";s:7:""X-COLOR"";s:0:"""";}",,"11","1","0"
"12","1","15","3c5ddda62d40a7081319dae58660709a","0000-00-00 00:00:00","2010-10-04 14:16:28","62",,"62","a:16:{s:3:""UID"";s:32:""3c5ddda62d40a7081319dae58660709a"";s:11:""X-EXTRAINFO"";s:0:"""";s:8:""LOCATION"";s:70:""Room 23AD04, Department of Sociology, University of Surrey, Guildford "";s:11:""allDayEvent"";s:3:""off"";s:7:""CONTACT"";s:0:"""";s:11:""DESCRIPTION"";s:2384:""<p><strong>Conventional social behaviour amongst microfinance clients</strong></p>
<p><strong>Pablo Lucas, Centre For Policy Modelling</strong></p>
<p><a href=""http://micro-credit.no-ip.org/"">micro-credit.no-ip.org</a></p>
<p>This research considers the role of conventional social behaviour<br />amongst microfinance clients in terms of influencing groups' success<br />or failure. Collective credit in question is subject to an adaptation<br />of the Grameen Bank lending methodology in Mexico. An analysis has<br />been made on the close interplay between institutional norms, i.e.<br />repayment conditions imposed by the microfinance institution (MFI),<br />and emergent cooperation or penalisation strategies that are entirely<br />handled by clients to meet targets for managing debts and defaulters.<br /><br />In this case, a sociological and financial fieldwork has been<br />completed through surveying 600 MFI clients, their 2404 loans, 35<br />credit officers plus the MFI board of directors. This took place in<br />the southernmost state of Chiapas, from September 2007 to February<br />2008, and data analysis was carried out during that period until July<br />2009. All findings obtained in this process were discussed with<br />relevant policy makers and this proved key in providing influential<br />insights that helped improving the regulatory framework of the MFI.<br />Results from data analysis include the following:<br /><br />(1) insights backed by up-to-date data that helped to adapt existing<br />MFI credit policies by taking into consideration the predominant<br />social norms in successful microcredit groups;<br /><br />(2) analysed evidence was deemed as reliable by the stakeholders, and<br />that guided the development of a descriptive model for simulating how<br />microcredit groups deal with repayments in adversity.<br /><br />Individual agent decisions and memory properties in the simulation<br />model are represented descriptively using a matrix data structure,<br />which contain vectors chronologically organised with outcomes of<br />endorsed events between members. A reactive model has also been<br />developed to highlight issues such as sensitivity to initial<br />conditions and how such such path-dependency can a priori influence<br />this version of the simulation that updates agent numerical properties<br />linearly.</p>"";s:12:""publish_down"";s:10:""2010-03-02"";s:10:""publish_up"";s:10:""2010-03-02"";s:7:""SUMMARY"";s:91:""Conventional social behaviour amongst microfinance clients - Pablo Lucas (CfPM, Manchester)"";s:11:""X-CREATEDBY"";i:62;s:7:""DTSTART"";i:1267533000;s:5:""DTEND"";i:1267538400;s:5:""RRULE"";a:4:{s:4:""FREQ"";s:4:""none"";s:5:""COUNT"";i:1;s:8:""INTERVAL"";s:1:""1"";s:5:""BYDAY"";s:2:""TU"";}s:8:""MULTIDAY"";s:1:""1"";s:9:""NOENDTIME"";s:1:""0"";s:7:""X-COLOR"";s:0:"""";}",,"12","1","0"
"13","1","15","3aa9ce3bb1b3da8835a9f954e39549e6","0000-00-00 00:00:00","2010-10-04 14:18:01","62",,"62","a:16:{s:3:""UID"";s:32:""3aa9ce3bb1b3da8835a9f954e39549e6"";s:11:""X-EXTRAINFO"";s:0:"""";s:8:""LOCATION"";s:70:""Room 23AD04, Department of Sociology, University of Surrey, Guildford "";s:11:""allDayEvent"";s:3:""off"";s:7:""CONTACT"";s:0:"""";s:11:""DESCRIPTION"";s:0:"""";s:12:""publish_down"";s:10:""2010-02-02"";s:10:""publish_up"";s:10:""2010-02-02"";s:7:""SUMMARY"";s:26:""Alastair Gill (CRESS): TBA"";s:11:""X-CREATEDBY"";i:62;s:7:""DTSTART"";i:1265113800;s:5:""DTEND"";i:1265119200;s:5:""RRULE"";a:4:{s:4:""FREQ"";s:4:""none"";s:5:""COUNT"";i:1;s:8:""INTERVAL"";s:1:""1"";s:5:""BYDAY"";s:2:""TU"";}s:8:""MULTIDAY"";s:1:""1"";s:9:""NOENDTIME"";s:1:""0"";s:7:""X-COLOR"";s:0:"""";}",,"13","1","0"
"14","1","16","945fd7eb19e96891b2c8d2cdd08419b2","0000-00-00 00:00:00","2010-10-04 14:21:58","62",,"62","a:16:{s:3:""UID"";s:32:""945fd7eb19e96891b2c8d2cdd08419b2"";s:11:""X-EXTRAINFO"";s:0:"""";s:8:""LOCATION"";s:50:""Maison de la Recherche, Sorbonne University, Paris"";s:11:""allDayEvent"";s:3:""off"";s:7:""CONTACT"";s:0:"""";s:11:""DESCRIPTION"";s:1466:""<table border=""0"">
<tbody>
<tr>
<td valign=""top""><a href=""index.php?option=com_content&view=article&id=48""><img src=""images/stories/cress/qc_gold.png"" border=""0"" alt=""QualityCommons Logo"" title=""QualityCommons Logo"" width=""90"" /></a></td>
<td>
<p>Although collective quality assessment processes are a very widespread and important characteristic of human societies, they have rarely been treated as a topic for empirical enquiry. CRESS and the <a href=""http://cams.ehess.fr/"">Centre d'Analyse et Mathématique Sociales (EHESS/CNRS, France)</a> are hosting an interdisciplinary workshop to discuss research questions about the emergence of collective quality definitions. Click <a href=""index.php?option=com_content&view=article&id=48"">here</a> for details. To apply for registration click <a href=""events/qualitycommons-workshop/qualitycommons-application-for-participation"">here</a>.</p>
</td>
</tr>
</tbody>
</table>
<hr />
<p><a href=""events/qualitycommons-workshop/qualitycommons-application-for-participation"">Registration</a> for the workshop is free. Since we have a limited number of places available, please consider your place booked only after you have received a confirmation email.</p>
<p>To apply for a place in the workshop, click <a href=""events/qualitycommons-workshop/qualitycommons-application-for-participation"">here</a>. For any queries please contact the Workshop Co-ordinator <a href=""mailto:lu.yang@surrey.ac.uk"">Lu Yang</a>.</p>"";s:12:""publish_down"";s:10:""2010-01-29"";s:10:""publish_up"";s:10:""2010-01-28"";s:7:""SUMMARY"";s:27:""The QualityCommons Workshop"";s:11:""X-CREATEDBY"";i:62;s:7:""DTSTART"";i:1264665600;s:5:""DTEND"";i:1264784400;s:5:""RRULE"";a:4:{s:4:""FREQ"";s:4:""none"";s:5:""COUNT"";i:1;s:8:""INTERVAL"";s:1:""1"";s:5:""BYDAY"";s:4:""+5TH"";}s:8:""MULTIDAY"";s:1:""1"";s:9:""NOENDTIME"";s:1:""0"";s:7:""X-COLOR"";s:0:"""";}",,"14","1","0"
"15","1","15","c57c79f16a9199cc41c2c355b0ad4b6a","0000-00-00 00:00:00","2010-10-04 14:23:51","62",,"62","a:16:{s:3:""UID"";s:32:""c57c79f16a9199cc41c2c355b0ad4b6a"";s:11:""X-EXTRAINFO"";s:0:"""";s:8:""LOCATION"";s:70:""Room 23AD04, Department of Sociology, University of Surrey, Guildford "";s:11:""allDayEvent"";s:3:""off"";s:7:""CONTACT"";s:0:"""";s:11:""DESCRIPTION"";s:1532:""<p>
<p>We aim to assess the construct validity of agent-based simulations of normative behaviour with respect to social psychology. Although individual psychology is of great importance for the explanation of normative behaviour, social psychology is more appropriate as a theoretical backdrop of agent-based modelling.  Whilst individual psychology focuses on norm internalisation, social psychology focuses on the behavioural aspects and behavioural consequences of norms in a social setting, as do most agent-based simulations. We will take up this focus and see what agent-based simulation can contribute to the field of normative behaviour. In so doing, we aim to assess the extent to which current simulations are theoretically embedded and to discuss the potential contribution of social psychological theories in this theoretical embedding.</p>
<p>This is very much work in progress rather than a finished product. We will give a short introduction to relevant theories in social psychology followed by a discussion of two famous simulations of social norms, Axelrod (1986) and Epstein (1999). We will give an outline of the social psychology theories that are related to those models. We then discuss briefly one of the most recent normative behaviour simulations resulting from the ‘EMIL: Emergence in the Loop’ project. We finish with the most important part of this talk: YOUR FEEDBACK.</p>
<p>Keywords: Agent-based Simulations, Social Psychology, Normative Behaviour, (Social)Norms, Construct Validity</p>
</p>"";s:12:""publish_down"";s:10:""2009-12-01"";s:10:""publish_up"";s:10:""2009-12-01"";s:7:""SUMMARY"";s:99:""Construct Validity of Agent-based Simulatn:Normative Behaviour-Corinna Elsenbroich, Maria Xenitidou"";s:11:""X-CREATEDBY"";i:62;s:7:""DTSTART"";i:1259670600;s:5:""DTEND"";i:1259676000;s:5:""RRULE"";a:4:{s:4:""FREQ"";s:4:""none"";s:5:""COUNT"";i:1;s:8:""INTERVAL"";s:1:""1"";s:5:""BYDAY"";s:4:""+4TU"";}s:8:""MULTIDAY"";s:1:""1"";s:9:""NOENDTIME"";s:1:""0"";s:7:""X-COLOR"";s:0:"""";}",,"15","1","0"
"16","1","15","08d791679910c79e01de6e38d62d548d","0000-00-00 00:00:00","2010-10-04 14:25:01","62",,"62","a:16:{s:3:""UID"";s:32:""08d791679910c79e01de6e38d62d548d"";s:11:""X-EXTRAINFO"";s:0:"""";s:8:""LOCATION"";s:70:""Room 23AD04, Department of Sociology, University of Surrey, Guildford "";s:11:""allDayEvent"";s:3:""off"";s:7:""CONTACT"";s:0:"""";s:11:""DESCRIPTION"";s:891:""<p>Agent based models are becoming a more mature method of studying organizational and strategic management problems. In this talk, we review some of the considerations to be used when developing agent-based models in an applied research area, that is a research area that is not concerned primarily with modeling or simulation per se but is concerned with research questions specific to its domain. We consider the problems of ‘agentizing’ existing models, for example turning analytical models into agent-based models where the ‘quantized agent’ may provide difficulties in this agentization; we also discuss how agent-based models have been utilized in one area of management – that of strategic management. We provide suggestions for further work where agent-based modeling may provide answers to research questions that have not been answered using traditional techniques.</p>"";s:12:""publish_down"";s:10:""2009-11-05"";s:10:""publish_up"";s:10:""2009-11-05"";s:7:""SUMMARY"";s:64:""    Duncan Robertson: Agent-Based Models in Strategic Management"";s:11:""X-CREATEDBY"";i:62;s:7:""DTSTART"";i:1257424200;s:5:""DTEND"";i:1257429600;s:5:""RRULE"";a:4:{s:4:""FREQ"";s:4:""none"";s:5:""COUNT"";i:1;s:8:""INTERVAL"";s:1:""1"";s:5:""BYDAY"";s:2:""TH"";}s:8:""MULTIDAY"";s:1:""1"";s:9:""NOENDTIME"";s:1:""0"";s:7:""X-COLOR"";s:0:"""";}",,"16","1","0"
"17","1","15","e25bf1070f075b3ce8ffc9fd4e6e802b","0000-00-00 00:00:00","2010-10-04 14:26:20","62",,"62","a:16:{s:3:""UID"";s:32:""e25bf1070f075b3ce8ffc9fd4e6e802b"";s:11:""X-EXTRAINFO"";s:0:"""";s:8:""LOCATION"";s:0:"""";s:11:""allDayEvent"";s:3:""off"";s:7:""CONTACT"";s:0:"""";s:11:""DESCRIPTION"";s:1674:""<p>
<p>There have recently been several attempts to link social interactions to some sort of concept of motivation or group solidarity, often under the term “energy”. Such a concept has been related to work performance in organisations, but it raises questions when we attempt to model it. Working from social network analysts Cross and Parker’s identification of who energises or de-energises whom in organisations, social psychologists Ryan and Deci’s work on intrinsic motivation, and sociologist Randall Collins’s theory of interaction ritual chains, we developed a family of agent-based simulation models, in which agents gain emotional energy and cultural capital during interaction rituals.</p>
<p>We use simulation models as tools for thinking about what energy is, and how it relates to the take up of ideas, the formation of cultural groups and the performance of work. Our models also provide insight into phenomena from studies of “communities of practice” and group solidarity. All our models reveal interdependencies between interaction rates, group sizes and cultural diversity.</p>
<p>Dr Christopher Watts is Research Fellow in the Centre for Research in Social Simulation (CRESS), University of Surrey, where he works with Nigel Gilbert on the ESRC-funded SIMIAN project. Prior to this he obtained a PhD in the Operational Research & Management Science group at Warwick Business School, University of Warwick, under the title “An agent-based model of agents with energy”, supervised by Stewart Robinson. His research interests include Simulation, Innovation Studies, Operational Research, Social Networks, and Complex Systems.</p>
</p>"";s:12:""publish_down"";s:10:""2009-10-28"";s:10:""publish_up"";s:10:""2009-10-28"";s:7:""SUMMARY"";s:80:""Christopher Watts (CRESS) : Agents with emotional energy from social interaction"";s:11:""X-CREATEDBY"";i:62;s:7:""DTSTART"";i:1256733000;s:5:""DTEND"";i:1256738400;s:5:""RRULE"";a:4:{s:4:""FREQ"";s:4:""none"";s:5:""COUNT"";i:1;s:8:""INTERVAL"";s:1:""1"";s:5:""BYDAY"";s:2:""WE"";}s:8:""MULTIDAY"";s:1:""1"";s:9:""NOENDTIME"";s:1:""0"";s:7:""X-COLOR"";s:0:"""";}",,"17","1","0"
"18","1","15","7560f3cdb7386a66cb781b06fee62884","0000-00-00 00:00:00","2010-10-04 14:28:01","62",,"62","a:16:{s:3:""UID"";s:32:""7560f3cdb7386a66cb781b06fee62884"";s:11:""X-EXTRAINFO"";s:0:"""";s:8:""LOCATION"";s:70:""Room 23AD04, Department of Sociology, University of Surrey, Guildford "";s:11:""allDayEvent"";s:3:""off"";s:7:""CONTACT"";s:0:"""";s:11:""DESCRIPTION"";s:3849:""<p>
<p>According to studies of the Japan-U.S. comparison about trust and cooperation [1] [2], the Japanese seems not to trust another person than an American. By “trust” here, I mean that we can trust strangers which we do not have information about. In Japanese society, they often think that it is important to take care of and hold on connections between themselves and particular people. Because they think that if they use such connections positively, they can get special treatment and maximize self-interest. At the same time, in the American society, they do not hang on to such connections as much as in Japanese society. For example, when Japanese look for jobs, they are likely to depend on their or their familiar person’s particular connection to the employer. But when Americans are in the same circumstances, they would try to get recruiting ad and call for employer’s office, or they may try to use connections, but these are not strong ones, such as ones of a friend of a friend of a friend. This is introduced in “Strength of Weak Ties” written by Granovetter, M. For the record, the above about Japan is a little old story. After rapid and widespread diffusion of the Internet in Japan, the Japanese use recruiting ads positively. Nevertheless, many Japanese would think it is very important to use connections currently.</p>
<p>According to the paper [3], Japanese society is structured with “security”, not with “trust”. We can distinguish “security” and “trust” by extent of social uncertainty influence. Please refer to the Appendix for “social uncertainty”. If social uncertainty influence is strong in a society, it is defined as a “trust” society. And if social uncertainty influence is weak in a society, it is defined as a “security” society.</p>
<p>Why did Japanese society become a security society? Why did American one do a trust one? Why did such a difference arise between Japan and U.S? We can guess this problem is structured with many elements, such as geographical, religious, historical, cultural one and so on. But if we consider these all elements, it would be too difficult for us to analyze the problem and explain the reason. So I will regard the problem as simpler one, compose artificial societies on computers, analyze these, and bring out reasons for above questions.</p>
<p>APPENDIX</p>
<p>Social uncertainty [4]</p>
<p>Social uncertainty is ubiquitous in human society. Whenever we interact with others we face the problem of social uncertainty. We engage in social interactions with others to improve our own welfare, material or psycho-logical; however, in interacting with others we make ourselves vulnerable. We seek to improve our welfare while taking the risk of incurring costs. We use the term “social uncertainty” to refer to the risk of being exploited in social interactions. That is, social uncertainty is defined as existing for an actor when (1) his or her interaction partner has an incentive to act in a way that imposes costs (or harm) on the actor and (2) the actor does not have enough information to predict if the partner will in fact act in such a way.</p>
<p>References</p>
<p>1. Cook, K., Yamagishi, T., Chesire, C., Cooper, R., Matsuda, M. & Mashima, R. 2003, Trust building via risk taking: a cross-societal experiment.</p>
<p>2. Rie Mashima, Toshio Yamagishi, Michael Macy 信頼と協力に関する日米行動比較(Behavioral comparison between Japan and U.S. about trust and cooperation), 2003</p>
<p>3. Toshio Yamagishi 信頼の構造 心と社会の進化ゲーム(Structure of Trust: Evolutionary Game about Heart and Society ) 1998</p>
<p>4. Toshio Yamaghishi, Karen S. Cook, Motoki Watabe, Uncertainty, Trust, and Commitment Formation in the United States and Japan, American Journal of Sociology</p>
</p>"";s:12:""publish_down"";s:10:""2009-10-09"";s:10:""publish_up"";s:10:""2009-10-09"";s:7:""SUMMARY"";s:131:""Akinobu Sakata (Tokyo Institute of Technology): A study of artificial society based on social uncertainty by Agent-Based Simulation"";s:11:""X-CREATEDBY"";i:62;s:7:""DTSTART"";i:1255087800;s:5:""DTEND"";i:1255093200;s:5:""RRULE"";a:4:{s:4:""FREQ"";s:4:""none"";s:5:""COUNT"";i:1;s:8:""INTERVAL"";s:1:""1"";s:5:""BYDAY"";s:2:""FR"";}s:8:""MULTIDAY"";s:1:""1"";s:9:""NOENDTIME"";s:1:""0"";s:7:""X-COLOR"";s:0:"""";}",,"18","1","0"
"19","1","16","812e734cd49e16504764e055f887babb","0000-00-00 00:00:00","2010-10-04 14:29:43","62",,"62","a:16:{s:3:""UID"";s:32:""812e734cd49e16504764e055f887babb"";s:11:""X-EXTRAINFO"";s:0:"""";s:8:""LOCATION"";s:37:""Lecture Theatre, University of Surrey"";s:11:""allDayEvent"";s:3:""off"";s:7:""CONTACT"";s:0:"""";s:11:""DESCRIPTION"";s:530:""<p>Computer simulation is a powerful tool for helping us understand aspects of society (both observed and in the abstract). However, how best to do this and under what conditions it is useful are still open questions.</p>
<p>The 6th European Social Simulation Association Conference will, like its predecessors, attract the best papers from across the world, describing the newest and most significant social simulation work.</p>
<p>For more information regarding the Conference visit the <a href=""../essa2009/"">website</a>.</p>"";s:12:""publish_down"";s:10:""2009-09-18"";s:10:""publish_up"";s:10:""2009-09-14"";s:7:""SUMMARY"";s:65:""6th European Social Simulation Association Conference - ESSA 2009"";s:11:""X-CREATEDBY"";i:62;s:7:""DTSTART"";i:1252911600;s:5:""DTEND"";i:1253289600;s:5:""RRULE"";a:4:{s:4:""FREQ"";s:4:""none"";s:5:""COUNT"";i:1;s:8:""INTERVAL"";s:1:""1"";s:5:""BYDAY"";s:2:""MO"";}s:8:""MULTIDAY"";s:1:""1"";s:9:""NOENDTIME"";s:1:""0"";s:7:""X-COLOR"";s:0:"""";}",,"19","1","0"
"20","1","15","e40338182cd8a4291319a28f389532de","0000-00-00 00:00:00","2010-10-04 14:31:33","62",,"62","a:16:{s:3:""UID"";s:32:""e40338182cd8a4291319a28f389532de"";s:11:""X-EXTRAINFO"";s:0:"""";s:8:""LOCATION"";s:70:""Room 23AD04, Department of Sociology, University of Surrey, Guildford "";s:11:""allDayEvent"";s:3:""off"";s:7:""CONTACT"";s:0:"""";s:11:""DESCRIPTION"";s:801:""<p>
<p>It is about fifteen years* since social scientists first started talking about ‘agent-based models’. In this talk, I’ll take a look at what has been achieved during those years, try to summarise what I see as the current ‘state of the art’, and list some challenges for the future. Most of the talk will be based on personal reminiscences (it is the last seminar of the academic year!), but I’ll also consult some presentations I gave in the late 1990s, co-citation analyses of JASSS and CMOT, and abstracts of recently funded European research projects. I shall conclude that agent-based simulation has so far avoided becoming a ‘normal’ science (Kuhn 1970) but may not do so for much longer.</p>
<p>* the earliest reference to multi-agent model I can find is 1994.</p>
</p>"";s:12:""publish_down"";s:10:""2009-06-16"";s:10:""publish_up"";s:10:""2009-06-16"";s:7:""SUMMARY"";s:63:""Nigel Gilbert : Agent-based modelling: past, present and future"";s:11:""X-CREATEDBY"";i:62;s:7:""DTSTART"";i:1245151800;s:5:""DTEND"";i:1245157200;s:5:""RRULE"";a:4:{s:4:""FREQ"";s:4:""none"";s:5:""COUNT"";i:1;s:8:""INTERVAL"";s:1:""1"";s:5:""BYDAY"";s:2:""TU"";}s:8:""MULTIDAY"";s:1:""1"";s:9:""NOENDTIME"";s:1:""0"";s:7:""X-COLOR"";s:0:"""";}",,"20","1","0"
"21","1","15","0ffbaa7d30b4f28a6c0919a64e575edd","0000-00-00 00:00:00","2010-10-04 14:32:53","62",,"62","a:16:{s:3:""UID"";s:32:""0ffbaa7d30b4f28a6c0919a64e575edd"";s:11:""X-EXTRAINFO"";s:0:"""";s:8:""LOCATION"";s:70:""Room 23AD04, Department of Sociology, University of Surrey, Guildford "";s:11:""allDayEvent"";s:3:""off"";s:7:""CONTACT"";s:0:"""";s:11:""DESCRIPTION"";s:2203:""<p>
<p>We have been constructing a ‘map’ of the ‘hot spots’ of research methods around the world as part of a collaborative project supported by the Economic and Social Research Council (ESRC) as part of the National Centre for Research Methods (NCRM). This map had two aspects: first, to locate the innovations in method currently being developed within social science disciplines; and second, to locate the sites and institutional contexts of these innovations, that is, who and where they are being developed.</p>
<p>The overall focus on innovative methodologies is inspired by the growing interest in identifying who and what acts as the ‘impetus’ for innovation in Social Science Research Methods. For the purposes of the project, innovative research practices in the social sciences initially referred to research practices which haven’t yet filtered through to typical research methods courses or which impact on the research process in ways which are novel or different to existing ones. In the course of the project though, an emerging definition was formed as driven by the data. This defined methodological developments and innovations in three broad ways: driven by advances in technology; driven by interdisciplinarity; and owing to intra-disciplinary or intra-methodological developments and extensions. This emerging definition is in line with recent literature on emergent methods.</p>
<p>For the purposes of the project, the focus on innovative research practices included research design, data collection and analysis and covered disciplines such as (social) psychology, sociology, social work, socio-legal studies, political science (including public health and public policy) and international studies, (social) geography (area studies, demography, environmental and urban planning), (social) anthropology, (socio-)linguistics, education, communication studies, economic and social history, economics (management and business studies), science and technology studies, statistics, methods and computing. The presentation focuses on the methodology employed for the project, the innovative methodologies identified and conclusions in the form of reflections.</p>
</p>"";s:12:""publish_down"";s:10:""2009-05-26"";s:10:""publish_up"";s:10:""2009-05-26"";s:7:""SUMMARY"";s:77:""Innovation in social research methods: an intern : by Maria Xenitidou (CRESS)"";s:11:""X-CREATEDBY"";i:62;s:7:""DTSTART"";i:1243337400;s:5:""DTEND"";i:1243342800;s:5:""RRULE"";a:4:{s:4:""FREQ"";s:4:""none"";s:5:""COUNT"";i:1;s:8:""INTERVAL"";s:1:""1"";s:5:""BYDAY"";s:2:""TU"";}s:8:""MULTIDAY"";s:1:""1"";s:9:""NOENDTIME"";s:1:""0"";s:7:""X-COLOR"";s:0:"""";}",,"21","1","0"
"22","1","15","fc55273a20e1709e23e0fc6b7239bdc9","0000-00-00 00:00:00","2010-10-04 14:34:20","62",,"62","a:16:{s:3:""UID"";s:32:""fc55273a20e1709e23e0fc6b7239bdc9"";s:11:""X-EXTRAINFO"";s:0:"""";s:8:""LOCATION"";s:70:""Room 23AD04, Department of Sociology, University of Surrey, Guildford "";s:11:""allDayEvent"";s:3:""off"";s:7:""CONTACT"";s:0:"""";s:11:""DESCRIPTION"";s:1644:""<h2>Simulation and Norms in Social Science</h2>
<p>Speaker : Corinna Elsenbroich (CRESS)</p>
<p>When it comes to norms in the social sciences, the problem can be called the Paradox of Agency. It is the problem how to take norms, or social structure, seriously whilst allowing for agent autonomy. The current agent-orientated solution is often rational choice theory. The methodology of agent-based simulation is a possibility to approach the paradox differently.</p>
<ul>
<li>Simulation can take emergence seriously, no longer making it something like a ‘black box’ carried through theory. </li>
<li>Simulation can take structure seriously at the same time as autonomy as feedback between structure and agency can be modelled (EMIL).</li>
<li>Simulation can implement kinds of reasoning other than rationality to inform choice and guide behaviour.</li>
</ul>
<p>In criminology the structure-agency dichotomy is particularly strong and has important policy origins and consequences. Theories of crime strongly shape the criminal justice system at the same time as political ideology shapes prevalence of certain theories of crime. Currently crime simulations are either very strongly structural, simulating towns with opportunities for crime etc. or they are rational choice based.</p>
<p>I argue that the analysis of crime needs another kind of reasoning, as cost/benefit analysis does not suffice to explain most crime phenomena. I call this ‘other kind’ moral reasoning. In the talk I will discuss possibilities for what moral reasoning might be in this context and how it can be formalised and implemented in simulation.</p>"";s:12:""publish_down"";s:10:""2009-05-07"";s:10:""publish_up"";s:10:""2009-05-07"";s:7:""SUMMARY"";s:69:""Simulation & Norms in social science : by Corinna Elsenbroich (CRESS)"";s:11:""X-CREATEDBY"";i:62;s:7:""DTSTART"";i:1241695800;s:5:""DTEND"";i:1241701200;s:5:""RRULE"";a:4:{s:4:""FREQ"";s:4:""none"";s:5:""COUNT"";i:1;s:8:""INTERVAL"";s:1:""1"";s:5:""BYDAY"";s:2:""TH"";}s:8:""MULTIDAY"";s:1:""1"";s:9:""NOENDTIME"";s:1:""0"";s:7:""X-COLOR"";s:0:"""";}",,"22","1","0"
"23","1","17","f31af5b9126ab326cf216d072084e043","0000-00-00 00:00:00","2010-10-04 14:35:20","62",,"62","a:16:{s:3:""UID"";s:32:""f31af5b9126ab326cf216d072084e043"";s:11:""X-EXTRAINFO"";s:0:"""";s:8:""LOCATION"";s:0:"""";s:11:""allDayEvent"";s:2:""on"";s:7:""CONTACT"";s:0:"""";s:11:""DESCRIPTION"";s:0:"""";s:12:""publish_down"";s:10:""2009-04-15"";s:10:""publish_up"";s:10:""2009-04-09"";s:7:""SUMMARY"";s:14:""Easter Closure"";s:11:""X-CREATEDBY"";i:62;s:7:""DTSTART"";i:1239231600;s:5:""DTEND"";i:1239836399;s:5:""RRULE"";a:4:{s:4:""FREQ"";s:4:""none"";s:5:""COUNT"";i:1;s:8:""INTERVAL"";s:1:""1"";s:5:""BYDAY"";s:24:""+1TH,+2TH,+3TH,+4TH,+5TH"";}s:8:""MULTIDAY"";s:1:""1"";s:9:""NOENDTIME"";s:1:""0"";s:7:""X-COLOR"";s:0:"""";}",,"23","1","0"
